name,category,review.point,price,has_smoke,has_peat,has_sherry,has_vanilla,has_fruit,has_sweet,has_orange,has_fruits,has_toffee,has_spices,has_palate,has_spicy,has_pepper,has_apple,has_ginger,has_citrus,has_wood,has_caramel,has_smoky,has_fruity,has_spice,has_oak,has_honey,has_chocolate
"Glenfarclas Family Casks 1984 (Cask #6032), 47%",Single Malt Scotch,86,1279.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bunnahabhain Westering Home 17 year old Feis Ile 2014 bottling, 52.9%",Single Malt Scotch,86,421.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"Glen Garioch Wine Cask Matured, 48%",Single Malt Scotch,86,170.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1
"Tomatin 14 year old Port Wood Finish, 46%",Single Malt Scotch,86,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"Wemyss Malts Apple Basket 1997 (distilled at Clynelish), 46%",Single Malt Scotch,86,126.0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Douglas Laing Old Particular Ledaig 1993 (distilled at Tobermory), 50.9%",Single Malt Scotch,86,185.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"A.D. Rattray 22 year old (distilled at Littlemill, Cask #558), 49.2%",Single Malt Scotch,86,160.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wemyss Malts Lemon Zest 1998 (distilled at Auchentoshan), 46%",Single Malt Scotch,86,126.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
"Glenfiddich 26 year old, 43.1%",Single Malt Scotch,86,500.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1
"Singleton of Glendullan 38 year old (Diageo Special Release 2014), 59.8%",Single Malt Scotch,86,1250.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Aultmore 21 year old, 46%",Single Malt Scotch,86,199.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
"Wemyss Malts At Anchor in a Cove 1991 (distilled at Glen Scotia), 46%",Single Malt Scotch,86,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aberfeldy 18 year old, 40%",Single Malt Scotch,86,130.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Exclusive Malts (distilled at Dalmore) 18 year old 1996 Cask # 2097, 52.5%",Single Malt Scotch,86,150.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Signatory Un-Chillfiltered Collection 11 year old (distilled at Edradour), 46%",Single Malt Scotch,86,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Cù Bòcan Sherry Cask, 46%",Single Malt Scotch,86,50.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuatro Series Manzanilla, 46%",Single Malt Scotch,86,50.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Cuatro Series Pedro Ximenez, 46%",Single Malt Scotch,86,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"Arran Sherry Premium Single Cask 1997 #217, 53.2%",Single Malt Scotch,86,125.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
"Bruichladdich Octomore 7.1, 59.1%",Single Malt Scotch,86,168.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"Douglas Laing Provenance (distilled at Laphroaig) 8 year old, 46%",Single Malt Scotch,86,92.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Master of Malt Reference Series II, 47.5%",Blended Scotch Whisky,86,85.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Label 5 Extra Premium 12 year old, 40%",Blended Scotch Whisky,86,25.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Blue Hanger 10th Blended Malt, 45.6%",Blended Malt Scotch Whisky,86,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Timorous Beastie, 46.8%",Blended Malt Scotch Whisky,86,59.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas Laing Old Particular (distilled at Bunnahabhain) 17 year old, 48.4%",Single Malt Scotch,86,110.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Snuffed Candle (distilled at Aberfeldy) 1999, 46%",Single Malt Scotch,86,129.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Foraged Fruit Fool (distilled at Blair Athol) 1991, 46%",Single Malt Scotch,86,176.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"John Walker & Sons Private Collection 2015 Edition, 46.8%",Blended Scotch Whisky,86,805.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Duncan Taylor (distilled at Glentauchers) 8 year old, 54.8%",Single Malt Scotch,86,84.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"Glenfiddich 15 year old, 40%",Single Malt Scotch,86,55.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Glentauchers) 11 year old, 46%",Single Malt Scotch,86,60.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"The Exclusive Malts 10 year old (distilled at Laphroaig) 2005 (Cask #468), 54.2%",Single Malt Scotch,86,130.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Glenmorangie Duthac, 43%",Single Malt Scotch,86,86.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Langside Distillers (distilled at Auchentoshan) 16 year old, 48%",Single Malt Scotch,86,97.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Springbank Green 12 year old, 46%",Single Malt Scotch,86,90.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Glen Scotia 15 year old, 46%",Single Malt Scotch,86,85.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
"The Antiquary 21 year old, 43%",Blended Scotch Whisky,86,100.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"Cadenhead’s (distilled at Caol lla) 2000, 54.4%",Single Malt Scotch,86,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"The Cooper’s Choice (distilled at Ben Nevis) 18 year old, 46%",Single Malt Scotch,86,115.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"Tomatin Contrasting Casks Sherry Matured, 46%",Single Malt Scotch,86,152.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
"Tomatin Cù Bòcan The Bourbon Edition, 46%",Single Malt Scotch,86,76.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"Royal Brackla 12 year old, 40%",Single Malt Scotch,86,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Royal Salute The Eternal Reserve, 40%",Blended Scotch Whisky,86,180.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ballantine’s 17 year old Signature Distillery Editions – Glentauchers, 40%",Blended Scotch Whisky,86,80.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
"Dalwhinnie 25 year old (Diageo Special Releases 2015), 48.8%",Single Malt Scotch,86,480.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"Arran Smugglers’ Series Vol. 1 The Illicit Stills, 56.4%",Single Malt Scotch,86,123.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
"Douglas Laing 21 year old (distilled at Highland Park), 52.6%",Single Malt Scotch,86,224.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"Chivas Regal The Chivas Brothers’ Blend 12 year old, 40%",Blended Scotch Whisky,86,58.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"Chivas Regal 12 year old, 40%",Blended Scotch Whisky,86,25.0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Peat Chimney, 46%",Blended Scotch Whisky,86,54.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Wemyss Malts Seville Bazaar 1991 (distilled at Glen Scotia), 46%",Single Malt Scotch,86,129.0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Laphroaig Lore, 48%",Single Malt Scotch,86,125.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Gordon & MacPhail Distillery Labels (distilled at Balblair) 10 year old, 43%",Single Malt Scotch,86,45.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Wemyss Malts The Highland Mariner (distilled at Clynelish) 1997, 46%",Single Malt Scotch,86,122.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ballantine’s 12 year old, 40%",Blended Scotch Whisky,86,38.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"Bowmore 25 year old Vintage Fèis Ìle (2016 Edition), 55.7%",Single Malt Scotch,86,455.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"Bruichladdich 2001 15 year old (2016-1881-135-PHD), 50%",Single Malt Scotch,86,123.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1
"Douglas Laing Old Particular 1988 (distilled at Glenturret), 45.4%",Single Malt Scotch,86,144.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas Laing Old Particular 1995 (distilled at Glen Garioch), 51.5%",Single Malt Scotch,86,105.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Nuts about Pears 1991 (distilled at Blair Athol), 46%",Single Malt Scotch,86,150.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"The Exclusive Malts (distilled at Girvan) 27 year old 1988, 53.4%",Single Malt Scotch,86,180.0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"Caol Ila 15 year old, 61.5%",Single Malt Scotch,86,140.0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Glenkinchie 24 year old, 57.5%",Single Malt Scotch,86,450.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
"Hazelburn 10 year old, 46%",Single Malt Scotch,86,45.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bunnahabhain Cruach-Mhóna, 50%",Single Malt Scotch,86,100.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
"Tomatin Oloroso Sherry 1995, 46%",Single Malt Scotch,86,125.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"GlenDronach Peated, 46%",Single Malt Scotch,86,48.0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
"Old Pulteney Dunnet Head, 46%",Single Malt Scotch,86,85.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Bladnoch Samsara, 46.7%",Single Malt Scotch,86,75.0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"That Boutique-y Whisky Company Blended Malt #2 18 year old (batch 3), 48%",Blended Malt Scotch Whisky,86,62.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"Speyburn Bradan Orach, 40%",Single Malt Scotch,86,20.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Kilchoman Sauternes Cask Matured, 50%",Single Malt Scotch,86,100.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glencadam Origin 1825, 40%",Single Malt Scotch,86,42.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Black Bull 8 year old, 50%",Blended Scotch Whisky,86,39.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"The Lost Distillery Company Classic Selection Lossit, 43%",Blended Malt Scotch Whisky,86,43.0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
"That Boutique-y Whisky Company (distilled at Speyside) 17 year old, 53.4%",Single Malt Scotch,86,52.0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0
"Copper Dog, 40%",Blended Malt Scotch Whisky,86,32.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"That Boutique-y Whisky Company (distilled at Tobermory) 21 year old, 51.2%",Single Malt Scotch,86,65.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Shieldaig 14 year old, 40%",Single Malt Scotch,86,60.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"Grangestone Sherry Finish, 40%",Single Malt Scotch,86,29.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
" J. Mossman Platinum Crown 15 year old, 40%",Blended Scotch Whisky,86,54.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"The Balvenie 2004 13 year old, 58.2%",Single Malt Scotch,86,15000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"Exclusive Malts (distilled at Dailuaine) 2007 10 year old, 58.4%",Single Malt Scotch,86,100.0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"That Boutique-y Whisky Company (distilled at Auchroisk) 20 year old, 47.9%",Single Malt Scotch,86,90.0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"Glen Moray Elgin Classic Chardonnay Cask Finish, 40%",Single Malt Scotch,86,30.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"Glen Moray Elgin Classic Peated, 40%",Single Malt Scotch,86,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Glen Moray Elgin Classic Sherry Cask Finish, 40%",Single Malt Scotch,86,30.0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
"Timorous Beastie 10 year old, 46.8%",Blended Malt Scotch Whisky,86,47.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
"Aberlour Casg Annamh (Batch #1), 48%",Single Malt Scotch,86,65.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"Ainsley Brae Sauternes Cask Finished Highland, 40%",Single Malt Scotch,86,30.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Glen Fohdry Dublaich Speyside, 47.1%",Single Malt Scotch,86,28.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Granndach 12 year old, 40%",Blended Scotch Whisky,86,24.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0
"Kirkland 12 year old, 40%",Blended Scotch Whisky,86,15.6,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"Cardhu Gold Reserve, 40%",Single Malt Scotch,86,40.0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"Clan Denny 2008 10 year old (distilled at Craigellachie), 46%",Single Malt Scotch,86,59.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"Clan Denny 10 year old (distilled at Fettercairn), 46%",Single Malt Scotch,86,59.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"Clan Denny 10 year old (distilled at Bunnahabhain), 46%",Single Malt Scotch,86,59.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"Compass Box The Circle (2019 Release), 46%",Blended Malt Scotch Whisky,86,150.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Glenlivet Caribbean Reserve, 40%",Single Malt Scotch,86,35.0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"Tomintoul 10 year old, 40%",Single Malt Scotch,86,55.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"The Famous Grouse Malt Whisky, 10 year old, 40%",Blended Malt Scotch Whisky,85,30.0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"King's Crest, 25 year, 40%",Blended Scotch Whisky,85,225.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"Gordon & MacPhail Single Cask #12274 (distilled at Ardmore) 1990 Vintage, 56.4% ABV",Single Malt Scotch,85,65.0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Auchentoshan 37 year old 1966 Vintage, 48.1%",Single Malt Scotch,85,150.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"Montgomerie's Single Cask #910 (distilled at Benrinnes) 1989 Vintage, 59.1% ABV",Single Malt Scotch,85,65.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"Benromach 22 year old Port Wood Finish, 45%",Single Malt Scotch,85,150.0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Bowmore 37 year old 1968 vintage, 43.4%",Single Malt Scotch,85,1000.0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bowmore 1964 Vintage Bourbon Cask, 43%",Single Malt Scotch,85,1500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"Whisky Galore 16 year old 1987 Vintage (distilled at Bowmore), 46%",Single Malt Scotch,85,74.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Brora), 24 year old, 1982 vintage, 43%",Single Malt Scotch,85,250.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dun Bheagan (distilled at Caol Ila) 1993 Vintage, 10 year old, 43% ABV",Single Malt Scotch,85,56.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
"Scott's Selection (distilled at Caol Ila), 1984 vintage, 53.5%",Single Malt Scotch,85,215.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Signatory (distilled at Caol Ila), 14 year old, 1990 vintage, 56.2%",Single Malt Scotch,85,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail 'Connoisseurs Choice' (distilled at Caol Ila), 13 year old, 1991 vintage, 46%",Single Malt Scotch,85,70.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Murray McDavid 'Mission' (distilled at Dallas Dhu) 1979, 46%",Single Malt Scotch,85,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Murray McDavid (distilled at Glen Grant) 1969, 46%",Single Malt Scotch,85,150.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"Signatory 'Glenisla' (distilled at Glen Keith), Cask #19600, 29 year old, 1971 vintage, 50%",Single Malt Scotch,85,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordon & MacPhail (distilled at Glencadam), 31 year old, 1974 vintage, 43%",Single Malt Scotch,85,120.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
"Glengarioch, 1979 Vintage, Cask #6489, 52.1%",Single Malt Scotch,85,140.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
"Glengoyne Scottish Oak Wood Finish, 43%",Single Malt Scotch,85,65.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"The Glenrothes, 1992 Vintage, 43% ABV",Single Malt Scotch,85,55.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Glenrothes, 20 year old, 1984 Vintage, 43%",Single Malt Scotch,85,83.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Signatory 13 year old (distilled at Laphroaig) 1993 vintage, 53.2%",Single Malt Scotch,85,60.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Duncan Taylor (distilled at Longmorn), 29 year old, 1973 vintage, 47.6%",Single Malt Scotch,85,160.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"Mackillop's Choice (distilled at Longmorn) 1966, 43%",Single Malt Scotch,85,150.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Mackillop's Choice 1974 (distilled at Macallan), 43%",Single Malt Scotch,85,125.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
"Montgomerie's 13 year old 1989 Vintage (distilled at Macallan), 46%",Single Malt Scotch,85,45.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
"Signatory (distilled at Rosebank), 12 year old, 1991 Vintage, 43%",Single Malt Scotch,85,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Scapa, 14 year old, 40%",Single Malt Scotch,85,45.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Springbank Rum Wood Finish 16 year old 1991 vintage, 54.2%",Single Malt Scotch,85,160.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Springbank 10 year old, 58.7%",Single Malt Scotch,85,95.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
"Dun Bheagan (distilled at Springbank) Cask #56 37 year, 41.5%",Single Malt Scotch,85,350.0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"Murray McDavid (distilled at Highland Park) 1989 vintage 17 year old, 46%",Single Malt Scotch,85,85.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"Longrow, 14 year old, 46%",Single Malt Scotch,85,130.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Tullibardine Sherry Wood Finish, 1993 vintage, 46%",Single Malt Scotch,85,89.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Tullibardine, 1988 vintage, 46%",Single Malt Scotch,85,99.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Oban, Distiller's Edition, 1992 vintage, 43%",Single Malt Scotch,85,80.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Arran Single Sherry Cask (Cask 69) 1998 Vintage, 56.6%",Single Malt Scotch,85,80.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glenfarclas 27 year old 1981 Vintage (Cask #128), 53.4%",Single Malt Scotch,85,200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Scapa, 16 year old, 40%",Single Malt Scotch,85,75.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"BenRiach Maderensis Fumosis (Madeira Wood Finish) 13 year old, 46%",Single Malt Scotch,85,88.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"The Macallan Select Oak, 40%",Single Malt Scotch,85,60.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Port Askaig, 25 year old, 45.8%",Single Malt Scotch,85,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"Glen Grant, 16 year old, 43%",Single Malt Scotch,85,80.0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"Mortlach, 1997 vintage, 57.1%",Single Malt Scotch,85,406.0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1
"The Glenrothes, 1998 vintage, 43%",Single Malt Scotch,85,55.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Duncan Taylor (distilled at Bunnahabhain) 1997 vintage 12 year old, 46%",Single Malt Scotch,85,88.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Balblair 1991, 43%",Single Malt Scotch,85,130.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
